id,nome,preco,quantidade
22607,MONZA 85/90 S/C LE,0.00,0
22608,MONZA 91/93 C/C LD,85.00,0
22609,MONZA 91/93 C/C LE,95.00,0
22610,MERIVA 02... C/C LD,170.00,0
22611,MERIVA 02... C/C LE,170.00,0
22612,MERIVA 02... ELETRI LD,250.00,0
22613,MERIVA 02... ELETRI LE,250.00,0
22614,VECTRA 06/09 ELETRICO LD,360.00,0
22615,VECTRA 06/09 ELETRICO LE,360.00,0
22616,VECTRA 97/99 C/CONTROLE LD,188.00,0
22617,VECTRA 97/99 C/CONTROLE LE,188.00,0
22618,VECTRA 97/99 ELETRICO LD,325.00,0
22619,VECTRA 97/99 ELETRICO LE,325.00,0
22620,ZAFIRA 01... S/C LD,158.00,0
22621,ZAFIRA 01... S/C LE,158.00,0
22622,VW,0.00,0
22623,M41800 UNIVERSAL DIREITO/ESQUERDO PRETO,22.00,0
22624,KOMBI CLIPPER L.D,85.00,0
22625,KOMBI CLIPPER L.E,85.00,0
22626,GOL/VOYAGE/PARATI 87/94 C/C L.D,62.00,0
22627,GOL/VOTAGE/PARATI 87/94 C/C L.E,62.00,0
22628,GOL/VOYAGE/PARATI 87/94 S/C L.D,48.00,0
22629,GOL/VOYAGE/PARATI 87/94 S/C L.E,48.00,0
22630,GOL 95/99 C/C 2P L.D,89.00,0
22631,GOL 95/99 C/C 2P L.E,89.00,0
22632,GOL 95/99 S/C 2P L.D,80.00,0
22633,GOL 95/99 S/C 2P L.E,80.00,0
22634,GOL 95/99 C/C 4P L.D,95.00,0
22635,GOL 95/99 C/C 4P L.E,95.00,0
22636,GOL 95/99 S/C 4P L.D,85.00,0
22637,GOL 95/99 S/C 4P L.E,85.00,0
22638,GOL G3 C/C 2P L.D,110.00,0
22639,GOL G3 C/C 2P L.E,110.00,0
22640,GOL G3 S/C 2P L.D,98.00,0
22641,GOL G3 S/C 2P L.E,98.00,0
22642,GOL G3/G4 C/C 4P L.D,112.00,0
22643,GOL G3/G4 C/C 4P L.E,112.00,0
22644,GOL G3/G4 S/C 4P L.D,90.00,0
22645,GOL G3 S/C 4P L.E,98.00,0
22646,GOL G5 C/C L.D,118.00,0
22647,GOL G5 C/C L.E,118.00,0
22648,GOL G5 ELETRICO LD,280.00,0
22649,GOL G5 ELETRICO LE,280.00,0
22650,FOX 03/10 C/C L.D,164.00,0
22651,FOX 03/10 C/C L.E,164.00,0
22652,FOX 03/10 ELETRICO LD,275.00,0
22653,FOX 03/10 ELETRICO LE,275.00,0
22654,GOL G6 C/C C/SETA LD,370.00,0
22655,GOL G6 C/C C/SETA LE,370.00,0
22656,GOL G6 C/C S/SETA LD,145.00,0
22657,GOL G6 C/C S/SETA LE,145.00,0
22658,UP C/C LD,200.00,0
22659,UP C/C LE,200.00,0
22660,UP ELETRICO LD,370.00,0
22661,UP ELETRICO LE,370.00,0
22662,POLO 02... C/C LD,0.00,0
22663,POLO 02... C/C LE,0.00,0
22664,IMPORTADOS,0.00,0
22665,CITROEN C3 C/C LD 04...,0.00,0
22666,CITROEN C3 C/C LE 04...,0.00,0
22667,P 206 00... LD,0.00,0
22668,P 206 00... LE,0.00,0
22669,HB20 S/SETA C/C LD,0.00,0
22670,HB20 S/SETA C/C LE,0.00,0
22671,CLIO 00... C/C LD,140.00,0
22672,CLIO 00... C/C LE,140.00,0
22673,SANDERO/LOGAN 06/08 C/C LD,0.00,0
22674,SANDERO/LOGAN 06/08 C/C LE,0.00,0
22675,SANDERO/LOGAN 09... C/C LD,0.00,0
22676,SANDERO/LOGAN 09... C/C LE,0.00,0
22677,FIT 03/08 ELETRICO LD,350.00,0
22678,FIT 03/08 ELETRICO LE,350.00,0
22679,CAPA DO RETROVISOR,0.00,0
22680,FIAT,0.00,0
22681,M15896 PALIO 04/10 MOD METAGAL LD,20.00,0
22682,M15897 PALIO 04/10 MOD METAGAL LE,20.00,0
22683,M15878 PALIO 11...LD,20.00,0
22684,M15879 PALIO 11...LE,20.00,0
22685,PALIO/GRAN SIENA 12... LD,20.00,0
22686,PALIO/GRAN SIENA 12... LE,20.00,0
22687,M13812 UNO 10 VIVACE ... LD,20.00,0
22688,M13813 UNO VIVACE 10... LE,20.00,0
22689,FORD,0.00,0
22690,M24812 FIESTA/KA 03... LD,20.00,0
22691,M24813 FIESTA/KA 03... LE,20.00,0
22692,GM,0.00,0
22693,M39842 AGILE 09/MONTANA 10 LD,20.00,0
22694,M39843 AGILE 09/MONTANA 10 LE,20.00,0
22695,ASTRA 99/05 LD,20.00,0
22696,ASTRA 99/05 LE,20.00,0
22697,M36822 CELTA/PRISMA06/MERIVA LD,22.00,0
22698,M36823 CELTA/PRISMA 06/MERIVA LE,22.00,0
22699,M35816 CORSA/MONTANA LD,22.00,0
22700,M35817 CORSA/MONTANA LE,22.00,0
22701,CORSA 95... LD,20.00,0
22702,CORSA 95... LE,20.00,0
22703,M39808 ONIX/PRISMA 13... LD,20.00,0
22704,M39809 ONIX/PRISMA 13... LE,20.00,0
22705,VECTRA 06/11 C/SETA LD,22.00,0
22706,VECTRA 06/11 C/SETA LE,22.00,0
22707,VECTRA 06/11 S/SETA LD,22.00,0
22708,VECTRA 06/11 S/SETA LE,22.00,0
22709,VW,0.00,0
22710,M48854 FOX 03/09 LD,20.00,0
22711,M48855 FOX 03/09 LE,20.00,0
22712,M45862 GOL 95/99 PRETA - DIREITA,20.00,0
22713,M45863 GOL 95/99 PRETA - ESQUERDA,20.00,0
22714,M45868 GOL G5 ...10 LD,22.00,0
22715,M45869 GOL G5 ...10 LE,22.00,0
22716,M45884 GOL G6 / FOX 10.../ UP C/SETA LD,22.00,0
22717,M45885 GOL G6 / FOX 10.../UP C/SETA LE,22.00,0
22718,GOL G6 / FOX 10.../UP S/SETA LD,26.00,0
22719,GOL G6 / FOX 10.../UP S/SETA LE,26.00,0
22720,GOL/PARATI/SAVEIRO G3 LD,18.00,0
22721,GOL/PARATI/SAVEIRO G3 LE,18.00,0
22722,IMPORTADOS,0.00,0
22723,COROLLA 08/13 C/SETA LD,28.00,0
22724,COROLLA 08/13 C/SETA LE,28.00,0
22725,COROLLA 08/13 S/SETA LD,28.00,0
22726,COROLLA 08/13 S/SETA LE,28.00,0
22727,M25830 HB20 C/SETA LD,20.00,0
22728,M25831 HB20 C/SETA LE,20.00,0
22729,M25832 HB20 S/SETA LD,22.00,0
22730,M25833 HB20 S/SETA LE,22.00,0
22731,LENTE RESTROVISOR ( ESPELHO ),0.00,0
22732,M49880 BASE DO RETROVISOR UNIVERSAL 4 PINOS,6.00,0
22733,FIAT,0.00,0
22734,M15818 FIRE 04 L.D,18.00,0
22735,M15819 FIRE 04 L.E,18.00,0
22736,M15844 PALIO ECONOMY L.D,18.00,0
22737,M15845 PALIO ECONOMY L.E,18.00,0
22738,M13804 UNO VIVACY L.D,18.00,0
22739,M13805 UNO VIVACY L.E,18.00,0
22740,M36850 FIORINO 10 MAIOR/D20 L.D,18.00,0
22741,M13851 FIORINO 10 MAIOR/D20 L.E,18.00,0
22742,FORD,0.00,0
22743,M24808 FIESTA AMAZON L.D,18.00,0
22744,M24809 FIESTA AMAZON L.E,18.00,0
22745,M27800 ECOSPORT 03/12 RANGER 05/07 L.D,18.00,0
22746,M27801 ECOSPORT 03/12 RANGER 05/07 L.E,18.00,0
22747,GM,0.00,0
22748,M35808 CORSA 93/02 L.D,18.00,0
22749,M35809 CORSA 93/02 L.E,18.00,0
22750,M36802 CELTA 00/06 L.D,18.00,0
22751,M36803 CELTA 00/06 L.E,18.00,0
22752,M35832 CORSA / MONTANA L.D,18.00,0
22753,M35833 CORSA / MONTANA L.E,18.00,0
22754,M39830 CELTA/PRISMA / MERIVA L.D,18.00,0
22755,M39831 CELTA/PRISMA / MERIVA L.E,25.00,0
22756,M39836 AGILE / MONTANA L.D,18.00,0
22757,M39837 AGILE / MONTANA L.E,18.00,0
22758,VW,0.00,0
22759,M45836 GOL / VOYAGE / PARATI 87/94 L.D,18.00,0
22760,M45837 GOL / VOYAGE / PARATI 87/94 L.E,18.00,0
22761,M48866 FOX ..09 L.D,18.00,0
22762,M48867 FOX ..09 L.E,18.00,0
22763,M45838 GOL G5 L.D,18.00,0
22764,M45839 GOL G5 L.E,15.00,0
22765,IMPORTADOS,0.00,0
22766,NEW FIT LD,18.00,0
22767,NEW FIT LE,18.00,0
22768,HB20/ELANTRA LD,18.00,0
22769,HB20/ELANTRA LE,18.00,0
22770,APLIQUE DE RETROVISOR,0.00,0
22771,FIAT,0.00,0
22772,M15894 PALIO 2012/ MOBY 2016 LD,25.00,0
22773,M15895 PALIO 2012/ MOBY 2016 LE,25.00,0
22774,FORD,0.00,0
22775,M99298 ECOSPORT 03/12 / RANGER 03/05 LD,30.00,0
22776,M99299 ECOSPORT 03/12 / RANGER 03/05 LE,30.00,0
22777,GM,0.00,0
22778,VECTRA GT L.D,85.00,0
22779,VECTRA GT L.E,85.00,0
22780,M99294 CELTA 07/14 / PRISMA/ MERIVA LD,30.00,0
22781,M99295 CELTA 07/14 / PRISMA/MERIVA LE,30.00,0
22782,VW,0.00,0
22783,PARABARRO,0.00,0
22784,FIAT,0.00,0
22785,PALIO WEEK ADV / STRADA WORK 01/07 LD,100.00,0
22786,PALIO WEEK ADV / STRADA WORK 01/07 LE,100.00,0
22787,PALIO/SIENA WEEK 01/07 LD,110.00,0
22788,PALIO/SIENA/WEEK 01/07 LE,110.00,0
22789,UNO EVO WAY 11... LD,120.00,0
22790,UNO EVO WAY 11... LE,107.00,0
22791,FORD,0.00,0
22792,FIESTA 02/10 LD,85.00,0
22793,FIESTA 02/10 LE,85.00,0
22794,KA 08/13 LD,178.00,0
22795,KA 08/13 LE,178.00,0
22796,GM,0.00,0
22797,ASTRA 98/11 LD,82.00,0
22798,ASTRA 98/11 LE,82.00,0
22799,CELTA/PRISMA 07/12 LD,68.00,0
22800,CELTA/PRISMA 07/12 LE,68.00,0
22801,CELTA 02/06 LD,85.00,0
22802,CELTA 02/06 LE,85.00,0
22803,CORSA FASE 1 LD,65.00,0
22804,CORSA FASE 1 LE,65.00,0
22805,CORSA/MONTANA 02... LD,70.00,0
22806,CORSA/MONTANA 02... LE,70.00,0
22807,M36014 ONIX/PRISMA 13/16 LD,118.00,0
22808,M36015 ONIX/PRISMA 13/16 LE,118.00,0
22809,VW,0.00,0
22810,FOX/SPACE 15... LD,120.00,0
22811,FOX/SPACE 15... LE,120.00,0
22812,FOX 04/09 LD,120.00,0
22813,FOX 04/09 LE,120.00,0
22814,FOX 10/14 LD,120.00,0
22815,FOX 10/14 LE,120.00,0
22816,GOL/PARATI/SAVEIRO G3 G4 LD,62.00,0
22817,GOL/PARATI/SAVEIRO G3 G4 LE,62.00,0
22818,M46070 GOL/VOYAGE/SAVEIRO G5 G6 G7 LD,92.00,0
22819,M46071 GOL/VOYAGE/SAVEIRO G5 G6 G7 LE,92.00,0
22820,GOLF 99/13 LD,95.00,0
22821,GOLF 99/13 LE,95.00,0
22822,POLO 03/12 LD,105.00,0
22823,POLO 03/12 LE,105.00,0
22824,IMPORTADOS,0.00,0
22825,CITY 09/13 LD,135.00,0
22826,CITY 09/13 LE,135.00,0
22827,CIVIC 01/07 LD,135.00,0
22828,CIVIC 01/07 LE,135.00,0
22829,CIVIC 11/16 LD,120.00,0
22830,CIVIC 11/16 LE,120.00,0
22831,COROLLA 03/08 LD,85.00,0
22832,COROLLA 03/08 LE,85.00,0
22833,COROLLA 09/13 LD,85.00,0
22834,COROLLA 09/13 LE,85.00,0
22835,M38042 COROLLA 15... LD,77.00,0
22836,M38043 COROLLA 15... LE,77.00,0
22837,M38040 FIT 09... LD,98.00,0
22838,M38041 FIT 09... LE,98.00,0
22839,HB20 13/19 LD,175.00,0
22840,HB20 13/19 LE,175.00,0
22841,ACABAMENTO PARA-LAMA,0.00,0
22842,FIAT,0.00,0
22843,STRADA FIRE 05/12 ADV 05/08 DIANTEIRO LD,65.00,0
22844,STRADA FIRE 05/12 ADV 05/08 DIANTEIRO LE,65.00,0
22845,STRADA/WEEK/ADV 98/00 DIANTEIRO LD,65.00,0
22846,STRADA/WEEK/ADV 98/00 DIANTEIRO LE,65.00,0
22847,PALIO/WEEK/ADV 05/18 DIANTEIRO LD,88.00,0
22848,PALIO/WEEK/ADV 05/18 DIANTEIRO LE,88.00,0
22849,STRADA TREKKING 12/14 DIANTEIRO LD,128.00,0
22850,STRADA TREKKING 12/14 DIANTEIRO LE,128.00,0
22851,STRADA TREKKING 12/14 TRASEIRO LD,128.00,0
22852,STRADA TREKKING 12/14 TRASEIRO LE,128.00,0
22853,STRADA ADV 01/04 DIANTEIRO LD,48.00,0
22854,STRADA ADV 01/04 DIANTEIRO LE,48.00,0
22855,UNO WAY 04/13 DIANTEIRO LD,52.00,0
22856,UNO WAY 04/13 DIANTEIRO LE,52.00,0
22857,UNO WAY 04/13 TRASEIRO LD,52.00,0
22858,UNO WAY 04/13 TRASEIRO LE,52.00,0
22859,STRADA/WEEK/ADV 98/00 TRASEIRO LD,63.00,0
22860,STRADA/WEEK/ADV 98/00 TRASEIRO LE,63.00,0
22861,FORD,0.00,0
22862,ECOSPORT 02/12 DIANTEIRO LD,80.00,0
22863,ECOSPORT 02/12 DIANTEIRO LE,80.00,0
22864,ECOSPORT 02/12 TRASEIRO LD,80.00,0
22865,ECOSPORT 02/12 TRASEIRO LE,80.00,0
22866,GM,0.00,0
22867,CORSA/MONTANA 02/11 DIANTEIRO LD,54.00,0
22868,CORSA/MONTANA 02/11 DIANTEIRO LE,54.00,0
22869,CORSA 94/09 DIANTEIRO LD,35.00,0
22870,CORSA 94/09 DIANTEIRO LE,35.00,0
22871,CORSA 94/09 TRASEIRO LD,35.00,0
22872,CORSA 94/09 TRASEIRO LE,35.00,0
22873,CORSA CLASSIC 10... TRASEIRO LD,35.00,0
22874,CORSA CLASSIC 10... TRASEIRO LE,35.00,0
22875,CORSA HATCH 02/11 TRASEIRO LD,54.00,0
22876,CORSA HATCH 02/11 TRASEIRO LE,54.00,0
22877,CORSA SEDAN 02/11 TRASEIRO LD,54.00,0
22878,CORSA SEDAN 02/11 TRASEIRO LE,54.00,0
22879,VW,0.00,0
22880,IMPORTADOS,0.00,0
22881,PÁRA-CHOQUE DIANTEIRO,0.00,0
22882,FIAT,0.00,0
22883,FORD,0.00,0
22884,GM,0.00,0
22885,N311160 ONIX LS/JOY 12.. C/GRADE PRETO LISO,205.00,0
22886,D1750 CELTA 01/05 PRETO LISO,125.00,0
22887,VW,0.00,0
22888,D6440 GOL G5 / VOYAGE G5 PRETO LISO,120.00,0
22889,PÁRA-CHOQUE TRASEIRO,0.00,0
22890,FIAT,0.00,0
22891,FORD,0.00,0
22892,GM,0.00,0
22893,PRISMA 07/14 FASE I LISO,328.00,0
22894,VW,0.00,0
22895,GUIAS DE PÁRA-CHOQUE,0.00,0
22896,FIAT,0.00,0
22897,FORD,0.00,0
22898,GM,0.00,0
22899,M39044 ONIX / PRISMA 12/16 DIANT LD,17.00,0
22900,M39045 ONIX / PRISMA 12/16 DIANT LE,17.00,0
22901,M36016 AGILE 10/14 / MONTANA 11/16 DIANT LD,24.00,0
22902,M36017 AGILE 10/14 / MONTANA 11/16 DIANT LE,24.00,0
22903,M36032 CELTA/PRISMA 08... DIANT LD,12.00,0
22904,M36033 CELTA/PRISMA 08... DIANT LE,12.00,0
22905,M36042 COBALT 12/15 DIANT LD,35.00,0
22906,M36043 COBALT 12/15 DIANT LE,35.00,0
22907,VW,0.00,0
22908,M46006 GOL G5 / VOYAGE G5 DIANT LD,10.00,0
22909,M46007 GOL G5 / VOYAGE G5 DIANT LE,10.00,0
22910,M48040 FOX 10/14 DIANT LD,12.00,0
22911,M48041 FOX 10/14 DIANT LE,12.00,0
22912,M48042 FOX 15... DIANT LD,16.00,0
22913,M48043 FOX 15... DIANT LE,16.00,0
22914,M46078 GOL G6 DIANT LD,10.00,0
22915,M46079 GOL G6 DIANT LE,10.00,0
22916,IMPORTADOS,0.00,0
22917,M39064 FIT 09/13 DIANT LD,20.00,0
22918,M39065 FIT 09/13 DIANT LE,20.00,0
22919,M25024 HB20 DIANT LD,34.00,0
22920,M25025 HB20 DIANT LE,34.00,0
22921,M39072 COROLLA 03/07 DIANT LD,32.00,0
22922,M39073 COROLLA 03/07 DIANT LE,32.00,0
22923,M39068 COROLLA 08/12 DIANT LD,27.00,0
22924,M39069 COROLLA 08/12 DIANT LE,27.00,0
22925,COROLLA 12/14 DIANT LD,52.00,0
22926,COROLLA 12/14 DIANT LE,52.00,0
22927,COROLLA 14/16 DIANT LD,54.00,0
22928,COROLLA 14/16 DIANT LE,54.00,0
22929,M39070 COROLLA 03/07 TRAS LD,42.00,0
22930,M39071 COROLLA 03/07 TRAS LE,42.00,0
22931,COROLLA 08/14 TRAS LD,42.00,0
22932,COROLLA 08/14 TRAS LE,42.00,0
22933,TAPETES,65.00,0
22934,TAPETE PRETO PVC UNIVERSAL,45.00,0
22935,TAPETE PERSONALIZADO PVC NAI,70.00,0
22936,TAPETE CARPETE UNIVERSAL,0.00,0
22937,TAPETE TEXTURADO PERSONALIZADO,95.00,0
22938,TAPETE BORRACHA UNIVERSAL,0.00,0
22939,CALHAS DE CHUVA,0.00,0
22940,FIAT,0.00,0
22941,M13905 UNO 2P EXCETO FIRE,85.50,0
22942,UNO 4P EXCETO FIRE,0.00,0
22943,UNO FIRE 2 P,0.00,0
22944,M13909 UNO FIRE 4 P,100.00,0
22945,M15903 PALIO 2P,88.00,0
22946,M15904 PALIO 4P,100.00,0
22947,PALIO / WENK / SIENA 96/11 4P,100.00,0
22948,UNO NOVO 2P,0.00,0
22949,M13903 UNO VIVACE 4P,113.00,0
22950,MOBI 16... 4P,100.00,0
22951,M15902 PALIO 12... 4P,100.00,0
22952,STRADA 96/16,75.00,0
22953,TORO 16/17,0.00,0
22954,M18930 ARGO 17/18 4P,105.00,0
22955,GRAND SIENA 12/17 4P,98.00,0
22956,CRONOS 4P,115.00,0
22957,FIORINO 03...,78.00,0
22958,FIORINO 14....,80.00,0
22959,IDEA 05/11,0.00,0
22960,PUNTO 08/12,0.00,0
22961,LINEA 4P,0.00,0
22962,STILO 4P,0.00,0
22963,BRAVO 4P,150.00,0
22964,DOBLO 2P,90.00,0
22965,DUCATO 97/15 / BOXER / JUMPER 2P,112.00,0
22966,FORD,0.00,0
22967,M24903 FIESTA AMAZON 02/11 4PORTAS,100.00,0
22968,M26901 KA 97/13 2PORTAS,83.00,0
22969,M26902 KA NOVO 14/15 4P,118.00,0
22970,KA NOVO 16... 4P,0.00,0
22971,FIESTA 96/01 COURIE 2P,0.00,0
22972,FIESTA STREET 96/01 4P,0.00,0
22973,NEW FIESTA HATCH,0.00,0
22974,NEW FIESTA SEDAN,0.00,0
22975,M26910 ECOSPORT 03...,100.00,0
22976,ECOSPORT 13...,105.00,0
22977,NEW ECOSPORT 16...,0.00,0
22978,FOCUS HATCH/SEDAN 01/09 4P,150.00,0
22979,FOCUS 10/13,145.00,0
22980,F2500,75.00,0
22981,FUSION 06/12 4P,155.00,0
22982,GM,0.00,0
22983,MONZA TUBARAO 2P,0.00,0
22984,MONA TUBARAO 4P,0.00,0
22985,KADETT,0.00,0
22986,VECTRA 97/06 4P,0.00,0
22987,VECTRA 07... 4P,0.00,0
22988,ASTRA 2000,83.00,0
22989,ASTRA 2000 4P,93.00,0
22990,M35903 CORSA G1 2P,83.00,0
22991,M35902 CORSA G1 4P,100.00,0
22992,M35904 CORSA G2 4P,100.00,0
22993,CORSA 4P G2 FRENTE MONTANA,104.00,0
22994,M36902 CELTA 2P,83.00,0
22995,M36903 CELTA/PRISMA 4P,100.00,0
22996,M36910 ONIX/PRISMA 11/19 4P,115.00,0
22997,SONIC HATCH 4P,0.00,0
22998,SONIC SEDAN 4P,0.00,0
22999,SPIN 4P,0.00,0
23000,COBALT 12 4P,113.00,0
23001,CRUZE HATCH 11/16 4P,0.00,0
23002,CRUZE SEDAN 11/16 4P,162.00,0
23003,CRUZE NOVO 17...,0.00,0
23004,M39960 AGILE 09/11 4P,100.00,0
23005,MERIVA 4P,0.00,0
23006,ZAFIRA 01/12 4P,0.00,0
23007,MONTANA ...09,83.00,0
23008,MONTANA 11...,75.00,0
23009,CAPTIVA 08/13,165.00,0
23010,VW,0.00,0
23011,FUSCA,0.00,0
23012,KOMBI 78/11,0.00,0
23013,GOL / VOYAGE / PARATI 87/94 FIAT 147 2P,80.00,0
23014,M45907 GOL/PARATI G2 G3 G4 2P,83.00,0
23015,M45908 GOL/PARATI G2 G3 G4 4P,100.00,0
23016,GOL/VOYAGE G5 G6 G7 2P,75.00,0
23017,M45930 GOL/VOYAGE G5 G6 G7 4P,100.00,0
23018,SAVEIRO G2 G3 G4,75.00,0
23019,SAVEIRO G5,0.00,0
23020,FOX 13/17 2P,75.00,0
23021,M48931 FOX/SPACE FOX 04/19 4P,100.00,0
23022,UP 2P,0.00,0
23023,UP 4P,95.00,0
23024,POLO HATCH 02/16 2P,0.00,0
23025,POLO HATCH 02/16 4P,0.00,0
23026,VIRTUS 18 4P,0.00,0
23027,POINTER,0.00,0
23028,SANTANA 92/98 C/QUEBRA VENTO,0.00,0
23029,SANTANA 00/07 4P,0.00,0
23030,GOLF 95/98 4P,95.00,0
23031,GOLF 98/14 4P,95.00,0
23032,GOLF 16...,0.00,0
23033,AMAROK 2P,0.00,0
23034,AMAROK 4P,0.00,0
23035,IMPORTADOS,0.00,0
23036,C3 03/12,0.00,0
23037,C3 13/15,0.00,0
23038,AIRCROSS 12/15,0.00,0
23039,CIVIC 01/06,155.00,0
23040,NEW CIVIC 07/11,0.00,0
23041,CIVIC 12/16,0.00,0
23042,CIVIC 17...,0.00,0
23043,FIT 03/08,105.00,0
23044,FIT 09/14,105.00,0
23045,FIT 15...,0.00,0
23046,CITY 09/14,108.00,0
23047,CITY 15...,0.00,0
23048,M39938 HB20 HATCH 13/19 4P,115.00,0
23049,HB20 SEDAN 13/19 4P,115.00,0
23050,I30 SW,0.00,0
23051,I30 09/12,0.00,0
23052,IX35,0.00,0
23053,TUCSON 04/12,0.00,0
23054,CLIO FASE II,98.00,0
23055,CLIO HATCH/CLIO SEDAN FASE II 4P,105.00,0
23056,SANDERO 08/13,0.00,0
23057,M39937 SANDERO 14/17,100.00,0
23058,LOGAN 07/13,0.00,0
23059,LOGAN 14/17,0.00,0
23060,SYMBOL,0.00,0
23061,DUSTER,0.00,0
23062,MEGANE 94/05,0.00,0
23063,MEGANE 06/14,0.00,0
23064,MEGANE GRANTUR 4P,0.00,0
23065,COROLLA 03/07 4P,145.00,0
23066,COROLLA 08/14 4P,105.00,0
23067,ETIOS HACTH/SEDAN 12... 4P,105.00,0
23068,FILDER 4P,145.00,0
23069,MANOPLA BANCO,0.00,0
23070,FIAT,0.00,0
23071,FORD,0.00,0
23072,M27000 ECOSPORT / FIESTA 03.. PRETA,8.00,0
23073,GM,0.00,0
23074,M35006 NOVO CORSA / MERIVA / ZAFIRA / MONTANA 03.. PRETA,8.00,0
23075,VW,0.00,0
23076,M45097 GOL/PARATI/SAVEIRO 97.. PRETA,8.00,0
23077,BOLA DO CAMBIO,0.00,0
23078,FIAT,0.00,0
23079,FORD,0.00,0
23080,GM,0.00,0
23081,CORSA 2000 5MM RESINADA,18.00,0
23082,VW,0.00,0
23083,GOL / SANTANA 95/98 5MM,15.00,0
23084,GOL / PARATI G3,15.00,0
23085,SPORT UNIVERSAL,0.00,0
23086,COIFA DA ALAVANCA FREIO DE MAO,0.00,0
23087,FIAT,15.00,0
23088,FORD,0.00,0
23089,TIPO/PALIO COIFA CAMBIO,24.00,0
23090,VW,15.00,0
23091,UNIVERSAL,25.00,0
23092,GOL G5 S/BASE,25.00,0
23093,IMPORTADOS,38.00,0
23094,GRADE DO DIFUSOR AR,0.00,0
23095,FIAT,0.00,0
23096,PALIO ( DIFUSOR AR CENTRAL ),20.00,0
23097,PALIO ( SUPERIOR LATERAL ) LD,24.00,0
23098,PALIO ( SUPERIOR LATERAL ) LE,24.00,0
23099,PALIO ...04 LATERAL LD,16.00,0
23100,PALIO ...04 LATERAL LE,16.00,0
23101,PALIO ...04 CENTRAL LD,16.00,0
23102,PALIO ...04 CENTRAL LE,16.00,0
23103,UNO CENTRAL 84/94,18.00,0
23104,UNO 95... CENTRAL,15.00,0
23105,UNO 95... LATERAL,15.00,0
23106,FORD,0.00,0
23107,M27006 ECOSPORT 06...,34.00,0
23108,FIESTA 06...,34.00,0
23109,GM,0.00,0
23110,M35040 CORSA 94/13 CENTRAL/LATERAL,29.00,0
23111,M36034 CELTA 01/06,15.00,0
23112,M36026 CELTA/PRISMA 07...,15.00,0
23113,VW,0.00,0
23114,GOL CENTRAL 81/87,16.00,0
23115,M45065 GOL / PARATI / SAVEIRO 84/94,12.00,0
23116,GOL 84/94 ( COLUNA ),15.00,0
23117,GOL 95... ( COLUNA ),20.00,0
23118,M45067 GOL 95/99 PAINEL,10.00,0
23119,GOL G3 GRADE,15.00,0
23120,SANTANA 92/97,22.00,0
23121,IMPORTADOS,0.00,0
23122,CLIO 2000 LD,22.00,0
23123,CLIO 2000 LE,22.00,0
23124,CLIO 2000 LATERAL LD,33.00,0
23125,CLIO 2000 LATERAL LE,33.00,0
23126,MOLDURA DO PAINEL INSTRUMENTO,0.00,0
23127,FIAT,0.00,0
23128,FORD,0.00,0
23129,GM,0.00,0
23130,VW,0.00,0
23131,M45063 GOL / VOYAGE / PARATI / SAVEIRO 87/94,20.00,0
23132,N011023 GOL/VOYAGE/PARATI 87/94 CHAVE DE SETA,28.00,0
23133,N014096 GOL/PARATI/SAVEIRO 95/2000 CHAVE DE SETA,28.00,0
23134,TAMPA DO PORTA-LUVAS,0.00,0
23135,FIAT,0.00,0
23136,FORD,0.00,0
23137,GM,0.00,0
23138,VW,0.00,0
23139,GOL/SAVEIRO/VOYAGE 91/95,28.00,0
23140,IMPORTADOS,0.00,0
23141,APLIQUES DE MAÇANETAS,0.00,0
23142,FIAT,0.00,0
23143,PALIO/STRADA 96/04 2P,22.00,0
23144,PALIO/SIENA 96/04 4P,28.00,0
23145,PALIO/SIENA 05... 2P,28.00,0
23146,M99268 PALIO/SIENA 05... 4P,38.00,0
23147,UNO NOVO 10... 2P,15.00,0
23148,UNO NOVO 10... 4P,22.00,0
23149,PUNTO/LINEA 4P,48.00,0
23150,FORD,0.00,0
23151,M99332 ECOSPORT/KA 15... /FIESTA 13... 4P CROMADO,65.00,0
23152,M99278 ECOSPORT/FIESTA 4P CROMADO,40.00,0
23153,GM,0.00,0
23154,CORSA 94/01 / VECTRA ..96 / ASTRA ..98 4P,22.00,0
23155,CORSA 94/01 / VECTRA ..96 / ASTRA ..98 2P,15.00,0
23156,M99276 CELTA 00... 2P,20.00,0
23157,M99277 CELTA 00.. PRISMA 04.. 4P,25.00,0
23158,M99324 VECTRA GT / AGILE / CAPTIVA 4P CROMADO,38.00,0
23159,VECTRA 97/05 4P,42.00,0
23160,CORSA 02.../MERIVA02... 4P,32.00,0
23161,MONTANA 04/10,15.00,0
23162,CORSA CLASSIC 02... 4P,35.00,0
23163,ASTRA 99.../ZAFIRA 01.... 4P,20.00,0
23164,VW,0.00,0
23165,GOL 87/94 C/FURO,18.00,0
23166,GOL G2 /PARATI/GOLF 2P,28.00,0
23167,GOL G2/PARATI/GOLF 4P,35.00,0
23168,M99285 GOL G3 / PARATI G3 4P,38.00,0
23169,FOX/GOL G5/ VOYAGE / POLO 4P,38.00,0
23170,IMPORTADOS,0.00,0
23171,M99338 FIT/CIVIC 01/05 4P CROMADO,23.00,0
23172,CLIO/SENIC/LOGAN 07... 4P,22.00,0
23173,P 206/207 2P,18.00,0
23174,AMORTECEDORES,0.00,0
23175,FIAT,0.00,0
